地方, 振興局, 地点番号, 観測所名, よみがな, ローマ字表記, 所在地, Latitude, Latitude_3, Longitude, Longitude_4, Start Year-Start Month-Start Day, End Year-End Month-End Day, Old Station Number, 実測開始日, 実測終了日, 特別警戒情報判定除外開始日, 特別警戒情報判定除外終了日
九州, 佐賀, 85161, 嬉野, うれしの, URESHINO, 嬉野市嬉野町大字下野丙, 33, 7.0, 129, 59.7, 2010-05-01, 9999-99-99, 85161, , , , 
九州, 佐賀, 85166, 白石, しろいし, SHIROISHI, 杵島郡白石町大字福田, 33, 11.0, 130, 8.9, 2010-05-01, 9999-99-99, 85166, , , , 
九州, 熊本, 86006, 鹿北, かほく, KAHOKU, 山鹿市鹿北町岩野, 33, 6.9, 130, 41.5, 2010-05-01, 9999-99-99, 86006, , , , 
九州, 熊本, 86066, 南小国, みなみおぐに, MINAMIOGUNI, 阿蘇郡南小国町赤馬場, 33, 6.2, 131, 4.0, 2010-05-01, 9999-99-99, 86066, , , , 
九州, 熊本, 86086, 岱明, たいめい, TAIMEI, 玉名市岱明町中土, 32, 54.9, 130, 30.7, 2010-05-01, 9999-99-99, 86086, , , , 
九州, 熊本, 86101, 菊池, きくち, KIKUCHI, 菊池市木柑子字上辻, 32, 56.7, 130, 46.9, 2010-05-01, 9999-99-99, 86101, , , , 
九州, 熊本, 86111, 阿蘇乙姫, あそおとひめ, ASO-OTOHIME, 阿蘇市乙姫, 32, 56.8, 131, 2.4, 2010-05-01, 9999-99-99, 86111, , , , 
九州, 熊本, 86141, 熊本, くまもと, KUMAMOTO, 熊本市中央区京町　熊本地方気象台, 32, 48.8, 130, 42.4, 2010-05-01, 9999-99-99, 86141, 2025-04-01, 9999-99-99, , 
九州, 熊本, 86156, 阿蘇山, あそさん, ASOSAN, 阿蘇郡南阿蘇村大字中松字古坊中　阿蘇山特別地域気象観測所, 32, 52.8, 131, 4.4, 2010-05-01, 2017-12-11, 86156, , , , 
九州, 熊本, 86157, 南阿蘇, みなみあそ, MINAMIASO, 阿蘇郡南阿蘇村河陰, 32, 49.9, 131, 0.8, 2015-01-16, 9999-99-99, 86157, , , , 
九州, 熊本, 86161, 高森, たかもり, TAKAMORI, 阿蘇郡高森町大字高森, 32, 49.3, 131, 7.5, 2010-05-01, 9999-99-99, 86161, , , 2026-04-01, 9999-99-99
九州, 熊本, 86216, 三角, みすみ, MISUMI, 宇城市三角町波多, 32, 36.7, 130, 28.7, 2010-05-01, 9999-99-99, 86216, , , , 
九州, 熊本, 86236, 甲佐, こうさ, KOSA, 上益城郡甲佐町大字上早川字尾ノ上, 32, 40.3, 130, 49.0, 2010-05-01, 9999-99-99, 86236, , , , 
九州, 熊本, 86271, 松島, まつしま, MATSUSHIMA, 上天草市松島町阿村, 32, 30.9, 130, 26.8, 2010-05-01, 9999-99-99, 86271, , , , 
九州, 熊本, 86316, 本渡, ほんど, HONDO, 天草市本渡町本戸馬場, 32, 28.1, 130, 10.8, 2010-05-01, 9999-99-99, 86316, , , , 
九州, 熊本, 86336, 八代, やつしろ, YATSUSHIRO, 八代市平山新町, 32, 28.4, 130, 36.4, 2010-05-01, 9999-99-99, 86336, , , , 
九州, 熊本, 86451, 水俣, みなまた, MINAMATA, 水俣市南福寺, 32, 12.3, 130, 24.4, 2010-05-01, 9999-99-99, 86451, , , , 
九州, 熊本, 86467, 人吉, ひとよし, HITOYOSHI, 人吉市城本町　人吉特別地域気象観測所, 32, 13.0, 130, 45.3, 2010-05-01, 9999-99-99, 86467, , , , 
九州, 熊本, 86477, 上, うえ, UE, 球磨郡あさぎり町上北, 32, 13.5, 130, 54.3, 2010-05-01, 9999-99-99, 86477, , , , 
九州, 熊本, 86491, 牛深, うしぶか, USHIBUKA, 天草市牛深町　牛深特別地域気象観測所, 32, 11.8, 130, 1.6, 2010-05-01, 9999-99-99, 86491, , , , 
九州, 宮崎, 87041, 高千穂, たかちほ, TAKACHIHO, 西臼杵郡高千穂町大字押方字宮野原, 32, 42.7, 131, 17.4, 2010-05-01, 9999-99-99, 87041, , , , 
九州, 宮崎, 87066, 古江, ふるえ, FURUE, 延岡市北浦町古江, 32, 42.7, 131, 49.2, 2010-05-01, 9999-99-99, 87066, , , , 
九州, 宮崎, 87071, 鞍岡, くらおか, KURAOKA, 西臼杵郡五ヶ瀬町大字鞍岡, 32, 38.6, 131, 9.4, 2010-05-01, 9999-99-99, 87071, , , , 
九州, 宮崎, 87141, 延岡, のべおか, NOBEOKA, 延岡市天神小路　延岡特別地域気象観測所, 32, 34.9, 131, 39.4, 2010-05-01, 9999-99-99, 87141, , , , 
九州, 宮崎, 87181, 日向, ひゅうが, HYUGA, 日向市大字塩見, 32, 24.5, 131, 36.0, 2010-05-01, 9999-99-99, 87181, , , , 
九州, 宮崎, 87206, 神門, みかど, MIKADO, 東臼杵郡美郷町南郷区神門, 32, 23.1, 131, 19.9, 2010-05-01, 9999-99-99, 87206, , , , 
九州, 宮崎, 87231, 西米良, にしめら, NISHI-MERA, 児湯郡西米良村大字竹原, 32, 14.4, 131, 9.1, 2010-05-01, 9999-99-99, 87231, , , , 
九州, 宮崎, 87292, 高鍋, たかなべ, TAKANABE, 児湯郡高鍋町大字蚊口浦, 32, 7.4, 131, 31.6, 2010-05-01, 2017-03-09, 87292, , , , 
九州, 宮崎, 87293, 高鍋, たかなべ, TAKANABE, 児湯郡高鍋町上江, 32, 7.4, 131, 28.5, 2017-03-10, 9999-99-99, 87293, , , , 
九州, 宮崎, 87301, 加久藤, かくとう, KAKUTO, えびの市大字永山, 32, 2.8, 130, 48.6, 2010-05-01, 9999-99-99, 87301, , , , 
九州, 宮崎, 87331, 西都, さいと, SAITO, 西都市大字黒生野, 32, 3.8, 131, 24.8, 2010-05-01, 9999-99-99, 87331, , , , 
九州, 宮崎, 87352, 小林, こばやし, KOBAYASHI, 小林市南西方, 32, 0.0, 130, 57.2, 2010-05-01, 9999-99-99, 87352, , , , 
九州, 宮崎, 87376, 宮崎, みやざき, MIYAZAKI, 宮崎市霧島　宮崎地方気象台, 31, 56.3, 131, 24.8, 2010-05-01, 9999-99-99, 87376, 2025-04-01, 9999-99-99, , 
九州, 宮崎, 87406, 田野, たの, TANO, 宮崎市田野町甲, 31, 50.6, 131, 18.5, 2017-02-17, 9999-99-99, 87406, , , , 
九州, 宮崎, 87411, 青島, あおしま, AOSHIMA, 宮崎市青島西, 31, 48.2, 131, 27.6, 2010-05-01, 2017-02-16, 87411, , , , 
九州, 宮崎, 87426, 都城, みやこのじょう, MIYAKONOJO, 都城市菖蒲原町　都城特別地域気象観測所, 31, 43.8, 131, 4.9, 2010-05-01, 9999-99-99, 87426, , , , 
九州, 宮崎, 87492, 油津, あぶらつ, ABURATSU, 日南市油津　油津特別地域気象観測所, 31, 34.7, 131, 24.4, 2010-05-01, 9999-99-99, 87492, , , , 
九州, 宮崎, 87501, 串間, くしま, KUSHIMA, 串間市大字西方字平山, 31, 27.9, 131, 13.2, 2010-05-01, 9999-99-99, 87501, , , , 
九州, 鹿児島, 88061, 阿久根, あくね, AKUNE, 阿久根市赤瀬川　阿久根特別地域気象観測所, 32, 1.6, 130, 12.0, 2010-05-01, 9999-99-99, 88061, , , , 
九州, 鹿児島, 88081, 大口, おおくち, OKUCHI, 伊佐市大口原田, 32, 2.8, 130, 37.6, 2010-05-01, 9999-99-99, 88081, , , , 
九州, 鹿児島, 88107, さつま柏原, さつまかしわばる, SATSUMAKASHIWABARU, 薩摩郡さつま町柏原, 31, 55.0, 130, 27.3, 2010-05-01, 9999-99-99, 88107, , , , 
九州, 鹿児島, 88131, 中甑, なかこしき, NAKAKOSHIKI, 薩摩川内市上甑町中甑, 31, 50.1, 129, 52.0, 2010-05-01, 9999-99-99, 88131, , , , 
九州, 鹿児島, 88151, 川内, せんだい, SENDAI, 薩摩川内市中郷, 31, 50.0, 130, 18.9, 2010-05-01, 9999-99-99, 88151, , , , 
九州, 鹿児島, 88261, 東市来, ひがしいちき, HIGASHIICHIKI, 日置市東市来町湯田, 31, 40.1, 130, 19.7, 2010-05-01, 9999-99-99, 88261, , , , 
九州, 鹿児島, 88286, 牧之原, まきのはら, MAKINOHARA, 霧島市福山町福山, 31, 39.7, 130, 50.6, 2010-05-01, 9999-99-99, 88286, , , , 
九州, 鹿児島, 88317, 鹿児島, かごしま, KAGOSHIMA, 鹿児島市東郡元町　鹿児島地方気象台, 31, 33.3, 130, 32.8, 2010-05-01, 9999-99-99, 88317, 2014-04-01, 9999-99-99, , 
九州, 鹿児島, 88331, 輝北, きほく, KIHOKU, 鹿屋市輝北町市成, 31, 35.3, 130, 51.3, 2010-05-01, 9999-99-99, 88331, , , , 
九州, 鹿児島, 88371, 加世田, かせだ, KASEDA, 南さつま市加世田東本町, 31, 24.9, 130, 19.5, 2010-05-01, 9999-99-99, 88371, , , , 
九州, 鹿児島, 88406, 志布志, しぶし, SHIBUSHI, 志布志市志布志町志布志字杉の下, 31, 28.7, 131, 5.7, 2010-05-01, 9999-99-99, 88406, , , , 
九州, 鹿児島, 88432, 喜入, きいれ, KIIRE, 鹿児島市喜入中名町, 31, 23.2, 130, 32.4, 2010-05-01, 9999-99-99, 88432, , , , 
九州, 鹿児島, 88442, 鹿屋, かのや, KANOYA, 鹿屋市寿, 31, 23.5, 130, 51.8, 2010-05-01, 9999-99-99, 88442, , , , 
九州, 鹿児島, 88447, 肝付前田, きもつきまえだ, KIMOTSUKIMAEDA, 肝属郡肝付町前田, 31, 20.4, 130, 56.3, 2010-05-01, 9999-99-99, 88447, , , , 
九州, 鹿児島, 88466, 枕崎, まくらざき, MAKURAZAKI, 枕崎市高見町　枕崎特別地域気象観測所, 31, 16.3, 130, 17.5, 2010-05-01, 9999-99-99, 88466, , , , 
九州, 鹿児島, 88486, 指宿, いぶすき, IBUSUKI, 指宿市十町, 31, 15.0, 130, 38.2, 2010-05-01, 9999-99-99, 88486, , , , 
九州, 鹿児島, 88506, 内之浦, うちのうら, UCHINOURA, 肝属郡肝付町北方, 31, 16.6, 131, 3.3, 2010-05-01, 9999-99-99, 88506, , , , 
九州, 鹿児島, 88536, 田代, たしろ, TASHIRO, 肝属郡錦江町田代麓, 31, 11.9, 130, 50.6, 2010-05-01, 9999-99-99, 88536, , , , 
九州, 鹿児島, 88612, 種子島, たねがしま, TANEGASHIMA, 西之表市西之表　種子島特別地域気象観測所, 30, 43.2, 130, 58.9, 2010-05-01, 9999-99-99, 88612, , , , 
九州, 鹿児島, 88666, 上中, かみなか, KAMINAKA, 熊毛郡南種子町中之下, 30, 24.4, 130, 54.1, 2010-05-01, 9999-99-99, 88666, , , , 
九州, 鹿児島, 88686, 屋久島, やくしま, YAKUSHIMA, 熊毛郡屋久島町小瀬田　屋久島特別地域気象観測所, 30, 23.1, 130, 39.5, 2010-05-01, 9999-99-99, 88686, , , , 
九州, 鹿児島, 88706, 尾之間, おのあいだ, ONOAIDA, 熊毛郡屋久島町尾之間字井出ノ尻, 30, 14.1, 130, 33.3, 2010-05-01, 9999-99-99, 88706, , , , 
九州, 鹿児島, 88736, 中之島, なかのしま, NAKANOSHIMA, 鹿児島郡十島村中之島, 29, 50.4, 129, 52.0, 2010-05-01, 9999-99-99, 88736, , , , 
九州, 鹿児島, 88836, 名瀬, なぜ, NAZE, 奄美市名瀬港町　名瀬測候所, 28, 22.7, 129, 29.7, 2010-05-01, 2024-11-27, 88836, , , , 
九州, 鹿児島, 88837, 名瀬, なぜ, NAZE, 奄美市名瀬矢之脇町　名瀬測候所, 28, 23.1, 129, 29.6, 2024-11-27, 9999-99-99, 88836, , , , 
九州, 鹿児島, 88901, 古仁屋, こにや, KONIYA, 大島郡瀬戸内町古仁屋船津, 28, 8.6, 129, 18.9, 2010-05-01, 9999-99-99, 88901, , , , 
九州, 鹿児島, 88956, 伊仙, いせん, ISEN, 大島郡伊仙町面縄, 27, 40.6, 128, 58.4, 2010-05-01, 9999-99-99, 88956, , , , 
九州, 鹿児島, 88971, 沖永良部, おきのえらぶ, OKINOERABU, 大島郡和泊町国頭字手付　沖永良部特別地域気象観測所, 27, 25.9, 128, 42.3, 2010-05-01, 9999-99-99, 88971, , , , 
沖縄, 沖縄, 91011, 伊是名, いぜな, IZENA, 島尻郡伊是名村字内花, 26, 56.9, 127, 56.4, 2010-05-01, 9999-99-99, 91011, , , , 
沖縄, 沖縄, 91021, 奥, おく, OKU, 国頭郡国頭村奥, 26, 50.1, 128, 16.3, 2010-05-01, 9999-99-99, 91021, , , , 
沖縄, 沖縄, 91107, 名護, なご, NAGO, 名護市宮里　名護特別地域気象観測所, 26, 35.6, 127, 57.9, 2010-05-01, 9999-99-99, 91107, , , , 
沖縄, 沖縄, 91146, 久米島, くめじま, KUMEJIMA, 島尻郡久米島町字謝名堂　久米島特別地域気象観測所, 26, 20.2, 126, 48.2, 2010-05-01, 9999-99-99, 91146, , , , 
沖縄, 沖縄, 91166, 宮城島, みやぎじま, MIYAGIJIMA, うるま市与那城上原阪上, 26, 21.8, 127, 58.3, 2010-05-01, 9999-99-99, 91166, , , , 
沖縄, 沖縄, 91181, 渡嘉敷, とかしき, TOKASHIKI, 島尻郡渡嘉敷村渡嘉敷, 26, 12.6, 127, 21.8, 2010-05-01, 9999-99-99, 91181, , , , 
沖縄, 沖縄, 91197, 那覇, なは, NAHA, 那覇市樋川　沖縄気象台, 26, 12.4, 127, 41.2, 2010-05-01, 9999-99-99, 91197, 2018-04-01, 9999-99-99, , 
沖縄, 沖縄, 91241, 糸数, いとかず, ITOKAZU, 南城市玉城字糸数西赤津川原, 26, 9.2, 127, 45.9, 2010-05-01, 9999-99-99, 91241, , , , 
沖縄, 沖縄, 92011, 南大東, みなみだいとう, MINAMI-DAITO, 島尻郡南大東村在所　南大東島地方気象台, 25, 49.7, 131, 13.7, 2010-05-01, 9999-99-99, 92011, , , , 
沖縄, 沖縄, 93041, 宮古島, みやこじま, MIYAKOJIMA, 宮古島市平良字下里　宮古島地方気象台, 24, 47.6, 125, 16.7, 2010-05-01, 9999-99-99, 93041, , , , 
沖縄, 沖縄, 94001, 伊原間, いばるま, IBARUMA, 石垣市伊原間, 24, 30.4, 124, 16.8, 2010-05-01, 9999-99-99, 94001, , , , 
沖縄, 沖縄, 94017, 与那国島, よなぐにじま, YONAGUNIJIMA, 八重山郡与那国町与那国　与那国島特別地域気象観測所, 24, 28.0, 123, 0.6, 2010-05-01, 9999-99-99, 94017, , , , 
沖縄, 沖縄, 94062, 西表島, いりおもてじま, IRIOMOTEJIMA, 八重山郡竹富町字上原宇那利崎　西表島特別地域気象観測所, 24, 25.6, 123, 45.9, 2010-05-01, 9999-99-99, 94062, , , , 
沖縄, 沖縄, 94081, 石垣島, いしがきじま, ISHIGAKIJIMA, 石垣市登野城　石垣島地方気象台, 24, 20.2, 124, 9.8, 2010-05-01, 9999-99-99, 94081, , , , 
沖縄, 沖縄, 94101, 大原, おおはら, OHARA, 八重山郡竹富町南風見, 24, 15.9, 123, 52.3, 2010-05-01, 9999-99-99, 94101, , , , 
沖縄, 沖縄, 94116, 波照間, はてるま, HATERUMA, 八重山郡竹富町波照間, 24, 3.3, 123, 46.0, 2010-05-01, 9999-99-99, 94116, , , , 
